tau,alpha,t,path,id
-0.93112,0.931765,1.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s903__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s903__tp_0__age_-5.55.vtk', 903, 903, 903, 903, 903, 903, 903, 903, 903]"
-0.93112,0.931765,2.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s903__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s903__tp_0__age_-5.55.vtk', 903, 903, 903, 903, 903, 903, 903, 903, 903]"
-0.93112,0.931765,3.45,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s903__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s903__tp_0__age_-5.55.vtk', 903, 903, 903, 903, 903, 903, 903, 903, 903]"
-0.93112,0.931765,4.58,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s903__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s903__tp_0__age_-5.55.vtk', 903, 903, 903, 903, 903, 903, 903, 903, 903]"
1.04703,0.939632,-0.31,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,0.75,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,1.8,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,2.86,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,3.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,4.97,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,6.02,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,7.08,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,8.13,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.04703,0.939632,9.18,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s904__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s904__tp_0__age_-0.31.vtk', 904, 904, 904, 904, 904, 904, 904, 904, 904]"
1.487204,1.104547,-2.67,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,-1.55,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,-0.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,0.7,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,1.82,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,2.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,4.07,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,5.19,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,6.32,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
1.487204,1.104547,7.44,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s905__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s905__tp_0__age_-2.67.vtk', 905, 905, 905, 905, 905, 905, 905, 905, 905]"
0.708402,0.77416,-2.07,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,-0.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,0.24,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,1.4,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,2.56,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,3.71,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,4.87,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,6.03,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,7.18,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
0.708402,0.77416,8.34,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s906__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s906__tp_0__age_-2.07.vtk', 906, 906, 906, 906, 906, 906, 906, 906, 906]"
-2.064591,0.697427,-5.59,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,-4.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,-3.24,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,-2.06,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,-0.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,0.3,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,1.48,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,2.66,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,3.84,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
-2.064591,0.697427,5.02,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s907__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s907__tp_0__age_-5.59.vtk', 907, 907, 907, 907, 907, 907, 907, 907, 907]"
2.116327,1.318088,-6.66,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,-5.5,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,-4.33,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,-3.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,-1.99,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,-0.83,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,0.34,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,1.51,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,2.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
2.116327,1.318088,3.84,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s908__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s908__tp_0__age_-6.66.vtk', 908, 908, 908, 908, 908, 908, 908, 908, 908]"
-2.13075,1.330722,-5.34,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,-4.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,-3.05,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,-1.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,-0.77,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,0.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,1.52,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,2.66,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,3.8,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
-2.13075,1.330722,4.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s909__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s909__tp_0__age_-5.34.vtk', 909, 909, 909, 909, 909, 909, 909, 909, 909]"
1.522885,1.143432,-5.81,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-4.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-3.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-3.02,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-2.09,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-1.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,-0.23,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,0.71,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,1.64,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
1.522885,1.143432,2.57,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s910__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s910__tp_0__age_-5.81.vtk', 910, 910, 910, 910, 910, 910, 910, 910, 910]"
4.531016,1.402702,-6.24,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-5.22,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-4.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-3.18,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-2.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-1.15,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,-0.13,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,0.89,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
4.531016,1.402702,1.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
